Employee_ID,Employee_Name,Gender,Age,Department,Job_Role,Location,Employment_Type,Joining_Date,Exit_Date,Years_at_Company,Total_Work_Experience,Education_Level,Salary,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Monthly_Hours,Overtime_Hours,Attendance_Percentage,Projects_Completed,Training_Hours,Promotions,Sick_Days,Manager_Rating,Employee_Engagement,Attrition,Attrition_Reason,Remote_Work,Active_Employee,Exited_Employee
EMP00107,Employee_00107,Female,32,Sales,Sales Manager,Delhi,Full-Time,2023-02-13,2026-07-31 00:00:00,3.5,7.6,Master's,984296,2,4.0,5,181,26,92.1,4,63.0,1,6,3.0,3,No,Not Applicable,No,1,0
EMP00108,Employee_00108,Female,23,Operations,Operations Executive,Hyderabad,Full-Time,2023-07-14,2026-07-31 00:00:00,3.0,2.8,Bachelor's,899455,4,3.0,4,201,17,91.0,9,41.0,1,6,3.0,4,No,Not Applicable,Yes,1,0
EMP00109,Employee_00109,Male,23,Operations,Operations Executive,Kolkata,Full-Time,2023-08-26,2024-11-26 00:00:00,2.9,2.1,Master's,668224,4,3.0,2,161,23,91.2,7,44.0,0,7,3.0,3,No,Not Applicable,Yes,1,0
EMP00110,Employee_00110,Female,33,Sales,Sales Manager,Pune,Part-Time,2024-05-02,2026-07-31 00:00:00,2.2,4.4,Diploma,1132289,3,4.0,4,156,0,97.5,7,37.0,0,4,3.0,4,No,Not Applicable,Yes,1,0
EMP00111,Employee_00111,Female,21,Finance,Financial Analyst,Ahmedabad,Full-Time,2025-05-03,2026-07-31 00:00:00,1.2,8.1,Bachelor's,983847,4,5.0,3,148,27,90.0,7,43.0,0,9,5.0,4,No,Not Applicable,Yes,1,0
EMP00112,Employee_00112,Male,40,Finance,Finance Manager,Hyderabad,Full-Time,2015-07-23,2019-07-23 00:00:00,11.0,16.2,Bachelor's,1837361,3,5.0,3,172,21,93.8,3,42.0,1,1,3.0,4,No,Not Applicable,Yes,1,0
EMP00113,Employee_00113,Male,26,IT,DevOps Engineer,Hyderabad,Full-Time,2022-05-21,2026-07-31 00:00:00,4.2,7.8,Bachelor's,1336552,3,2.0,4,194,33,92.9,4,57.0,1,6,3.0,2,No,Not Applicable,No,1,0
EMP00114,Employee_00114,Male,35,Operations,Process Associate,Mumbai,Full-Time,2025-07-14,2026-07-31 00:00:00,1.0,2.5,Bachelor's,1166431,5,3.0,5,154,7,97.1,6,25.0,0,4,4.0,5,No,Not Applicable,Yes,1,0
EMP00115,Employee_00115,Non-Binary,41,Sales,Business Development Executive,Kolkata,Full-Time,2022-05-17,2026-07-31 00:00:00,4.2,5.5,Bachelor's,1448890,4,3.0,5,170,10,98.4,5,60.0,1,5,4.0,5,No,Not Applicable,Yes,1,0
EMP00116,Employee_00116,Male,29,IT,Software Engineer,Delhi,Full-Time,2025-10-13,2026-07-31 00:00:00,0.8,3.0,Master's,1333144,4,2.0,4,157,18,89.2,8,19.0,1,4,3.0,4,No,Not Applicable,No,1,0
EMP00117,Employee_00117,Male,34,Operations,Operations Analyst,Bengaluru,Full-Time,2025-11-25,2026-07-31 00:00:00,0.7,5.2,Bachelor's,1233100,5,5.0,4,174,0,100.0,5,28.0,0,7,5.0,5,No,Not Applicable,Yes,1,0
EMP00118,Employee_00118,Male,50,Finance,Financial Analyst,Ahmedabad,Full-Time,2024-06-15,2026-07-31 00:00:00,2.1,5.7,Bachelor's,1646391,2,3.0,5,150,14,96.0,3,35.0,0,4,2.0,4,No,Not Applicable,Yes,1,0
EMP00119,Employee_00119,Male,30,Sales,Account Manager,Kolkata,Full-Time,2024-03-30,2026-07-31 00:00:00,2.3,3.9,Bachelor's,826323,3,2.0,1,140,0,88.5,5,49.0,0,4,3.0,2,No,Not Applicable,No,1,0
EMP00120,Employee_00120,Male,23,IT,IT Manager,Kolkata,Full-Time,2025-09-16,2026-07-31 00:00:00,0.9,0.5,Master's,1042050,4,4.0,3,173,9,93.1,9,63.0,0,4,5.0,3,No,Not Applicable,No,1,0
EMP00121,Employee_00121,Male,41,IT,DevOps Engineer,Delhi,Full-Time,2025-07-09,2026-07-31 00:00:00,1.1,5.8,Bachelor's,1831661,5,3.0,4,146,0,95.0,7,29.0,0,1,5.0,5,No,Not Applicable,No,1,0
EMP00122,Employee_00122,Male,27,IT,DevOps Engineer,Hyderabad,Full-Time,2021-09-07,2026-07-31 00:00:00,4.9,7.7,Bachelor's,1318460,3,4.0,2,154,34,92.9,2,42.0,2,5,2.0,3,No,Not Applicable,No,1,0
EMP00123,Employee_00123,Male,33,Sales,Sales Executive,Kolkata,Full-Time,2021-07-30,2023-04-30 00:00:00,5.0,10.8,Master's,1394239,5,4.0,3,163,0,99.7,9,22.0,1,6,5.0,4,No,Not Applicable,Yes,1,0
EMP00124,Employee_00124,Male,32,Operations,Process Associate,Mumbai,Full-Time,2019-10-17,2021-10-17 00:00:00,6.8,13.2,Bachelor's,1513480,3,4.0,5,156,13,90.9,4,38.0,1,5,3.0,4,No,Not Applicable,Yes,1,0
EMP00125,Employee_00125,Male,21,Sales,Account Manager,Kolkata,Contract,2018-06-11,2021-09-11 00:00:00,8.1,9.9,Bachelor's,1044020,4,3.0,3,110,0,92.4,10,26.0,6,9,5.0,4,No,Not Applicable,Yes,1,0
EMP00126,Employee_00126,Male,38,HR,HR Analyst,Kolkata,Full-Time,2025-12-27,2026-07-31 00:00:00,0.6,5.8,Bachelor's,1307161,4,4.0,4,170,11,93.6,9,42.0,0,6,4.0,3,No,Not Applicable,Yes,1,0
EMP00127,Employee_00127,Male,38,Finance,Auditor,Mumbai,Full-Time,2020-10-13,2026-07-13 00:00:00,5.8,2.0,Bachelor's,1345898,4,1.0,3,194,20,99.4,3,38.0,1,3,5.0,3,No,Not Applicable,No,1,0
EMP00128,Employee_00128,Male,36,HR,Recruiter,Hyderabad,Full-Time,2017-08-06,2023-08-06 00:00:00,9.0,17.1,MBA,1684689,4,3.0,3,133,19,93.0,4,20.0,1,7,5.0,3,No,Not Applicable,No,1,0
EMP00129,Employee_00129,Male,24,HR,HR Executive,Mumbai,Contract,2017-04-27,2024-07-27 00:00:00,9.3,7.6,Master's,1172961,4,4.0,3,182,29,97.1,2,37.0,5,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00130,Employee_00130,Male,31,Operations,Process Associate,Kolkata,Full-Time,2018-12-27,2020-06-27 00:00:00,7.6,16.3,Master's,1685851,4,4.0,4,164,23,91.9,8,22.0,3,5,5.0,5,No,Not Applicable,Yes,1,0
EMP00131,Employee_00131,Male,38,Finance,Auditor,Mumbai,Full-Time,2022-11-16,2025-08-16 00:00:00,3.7,10.4,Bachelor's,1658821,3,4.0,4,150,5,100.0,5,12.0,1,2,3.0,4,No,Not Applicable,Yes,1,0
EMP00132,Employee_00132,Female,32,Finance,Accountant,Pune,Full-Time,2016-02-29,2019-02-28 00:00:00,10.4,13.4,Bachelor's,1611986,4,5.0,4,128,7,95.8,7,3.0,1,3,4.0,4,No,Not Applicable,No,1,0
EMP00133,Employee_00133,Female,42,Marketing,Marketing Executive,Delhi,Full-Time,2015-08-30,2019-11-30 00:00:00,10.9,17.9,Bachelor's,2011482,4,3.0,4,170,15,91.0,6,36.0,4,5,4.0,4,No,Not Applicable,Yes,1,0
EMP00134,Employee_00134,Male,32,HR,HR Executive,Chennai,Full-Time,2018-11-21,2024-05-21 00:00:00,7.7,13.5,Master's,1762114,3,2.0,4,183,19,97.0,3,21.0,4,12,3.0,3,No,Not Applicable,Yes,1,0
EMP00135,Employee_00135,Female,29,Operations,Operations Manager,Mumbai,Full-Time,2019-09-14,2026-06-14 00:00:00,6.9,6.1,Master's,1117838,4,1.0,3,173,26,94.3,7,42.0,1,10,4.0,3,No,Not Applicable,Yes,1,0
EMP00136,Employee_00136,Male,26,HR,HR Executive,Hyderabad,Full-Time,2024-06-07,2026-07-31 00:00:00,2.1,7.9,Master's,1067913,4,3.0,4,181,21,96.4,7,34.0,0,4,4.0,4,No,Not Applicable,Yes,1,0
EMP00137,Employee_00137,Female,34,Marketing,Marketing Manager,Pune,Contract,2023-07-19,2024-10-19 00:00:00,3.0,13.0,Master's,1386605,1,3.0,4,184,25,92.9,4,7.0,2,5,1.0,3,No,Not Applicable,Yes,1,0
EMP00138,Employee_00138,Female,31,Operations,Operations Analyst,Hyderabad,Full-Time,2023-01-06,2025-07-06 00:00:00,3.6,6.8,Master's,1044195,4,5.0,3,179,6,93.5,2,53.0,0,5,4.0,3,No,Not Applicable,Yes,1,0
EMP00139,Employee_00139,Male,22,Marketing,Marketing Executive,Pune,Full-Time,2018-12-30,2022-09-30 00:00:00,7.6,10.5,Master's,1156962,4,5.0,4,139,21,97.8,8,35.0,4,5,3.0,4,No,Not Applicable,Yes,1,0
EMP00140,Employee_00140,Female,31,HR,HR Analyst,Mumbai,Full-Time,2016-11-30,2020-11-30 00:00:00,9.7,18.0,Bachelor's,1692566,4,3.0,4,218,49,91.1,3,52.0,6,7,4.0,3,No,Not Applicable,No,1,0
EMP00141,Employee_00141,Female,30,IT,System Administrator,Delhi,Contract,2019-04-07,2024-07-07 00:00:00,7.3,18.1,Bachelor's,1725272,4,3.0,2,178,24,93.6,6,41.0,4,6,4.0,3,No,Not Applicable,Yes,1,0
EMP00142,Employee_00142,Male,29,Operations,Process Associate,Hyderabad,Contract,2016-10-04,2023-04-04 00:00:00,9.8,5.3,Bachelor's,1137819,3,5.0,3,210,13,92.2,6,36.0,4,0,3.0,3,No,Not Applicable,No,1,0
EMP00143,Employee_00143,Female,25,Operations,Operations Executive,Hyderabad,Contract,2025-07-07,2026-07-31 00:00:00,1.1,6.4,Master's,1024530,4,4.0,3,155,18,88.7,5,32.0,0,1,4.0,4,No,Not Applicable,Yes,1,0
EMP00144,Employee_00144,Female,31,Operations,Operations Manager,Ahmedabad,Full-Time,2025-03-05,2026-03-05 00:00:00,1.4,9.6,Bachelor's,1188458,4,3.0,3,132,9,93.0,6,30.0,2,2,4.0,3,No,Not Applicable,Yes,1,0
EMP00145,Employee_00145,Male,39,IT,IT Manager,Delhi,Full-Time,2014-04-17,2016-07-17 00:00:00,12.3,13.7,Master's,1800205,4,3.0,2,159,12,95.6,4,22.0,1,4,4.0,3,No,Not Applicable,Yes,1,0
EMP00146,Employee_00146,Female,32,Operations,Operations Manager,Kolkata,Full-Time,2015-11-02,2025-07-25 00:00:00,10.7,13.8,Bachelor's,1426972,3,3.0,2,145,20,89.3,6,2.0,2,1,4.0,2,Yes,Career Growth,No,0,1
EMP00147,Employee_00147,Male,21,Sales,Sales Analyst,Ahmedabad,Full-Time,2023-08-29,2026-07-31 00:00:00,2.9,4.7,MBA,893947,5,4.0,3,156,0,97.3,7,38.0,0,4,5.0,4,No,Not Applicable,Yes,1,0
EMP00148,Employee_00148,Male,21,Marketing,Marketing Executive,Delhi,Full-Time,2023-01-25,2026-07-31 00:00:00,3.5,2.9,Bachelor's,913847,4,3.0,3,174,9,96.2,4,52.0,0,7,4.0,3,No,Not Applicable,Yes,1,0
EMP00149,Employee_00149,Male,33,IT,QA Engineer,Delhi,Full-Time,2015-11-21,2020-11-21 00:00:00,10.7,11.9,Master's,1691120,4,4.0,4,143,21,96.9,4,40.0,2,5,4.0,4,No,Not Applicable,Yes,1,0
EMP00150,Employee_00150,Female,21,IT,System Administrator,Chennai,Full-Time,2022-06-05,2026-07-31 00:00:00,4.2,8.9,MBA,1111697,2,3.0,5,167,15,97.6,4,26.0,0,4,2.0,3,No,Not Applicable,No,1,0
EMP00151,Employee_00151,Female,40,IT,QA Engineer,Bengaluru,Full-Time,2025-01-08,2026-07-31 00:00:00,1.6,6.9,Master's,1857242,4,4.0,4,130,11,94.7,5,21.0,0,6,5.0,4,No,Not Applicable,Yes,1,0
EMP00152,Employee_00152,Male,33,HR,Recruiter,Chennai,Contract,2015-02-04,2018-02-06 00:00:00,11.5,15.0,Bachelor's,1429310,4,1.0,2,122,30,92.7,8,34.0,2,10,5.0,2,Yes,Better Opportunity,Yes,0,1
EMP00153,Employee_00153,Non-Binary,35,Operations,Operations Executive,Chennai,Part-Time,2015-08-19,2017-05-19 00:00:00,10.9,12.7,MBA,1448158,3,3.0,5,170,24,95.6,4,28.0,2,11,3.0,3,No,Not Applicable,Yes,1,0
EMP00154,Employee_00154,Female,26,IT,DevOps Engineer,Hyderabad,Full-Time,2019-12-20,2021-12-20 00:00:00,6.6,9.5,Bachelor's,1251956,3,5.0,3,180,7,91.2,2,44.0,1,7,3.0,3,No,Not Applicable,Yes,1,0
EMP00155,Employee_00155,Female,21,Marketing,Marketing Executive,Pune,Full-Time,2020-09-11,2023-12-11 00:00:00,5.9,12.8,Master's,976817,2,4.0,3,199,21,93.5,8,33.0,1,6,1.0,3,No,Not Applicable,Yes,1,0
EMP00156,Employee_00156,Male,25,Sales,Business Development Executive,Mumbai,Full-Time,2020-11-30,2025-05-30 00:00:00,5.7,8.3,Master's,1069556,4,4.0,4,118,9,97.3,6,31.0,1,9,4.0,5,No,Not Applicable,No,1,0
EMP00157,Employee_00157,Male,37,IT,IT Manager,Delhi,Full-Time,2019-05-30,2025-02-28 00:00:00,7.2,12.0,Bachelor's,1810728,4,4.0,4,141,7,90.1,6,52.0,0,6,4.0,4,No,Not Applicable,Yes,1,0
EMP00158,Employee_00158,Male,30,Sales,Sales Manager,Pune,Full-Time,2020-05-13,2026-05-13 00:00:00,6.2,10.7,Bachelor's,1194001,4,1.0,4,157,0,94.0,3,45.0,1,3,3.0,3,No,Not Applicable,Yes,1,0
EMP00159,Employee_00159,Male,33,Operations,Operations Analyst,Kolkata,Full-Time,2015-09-23,2022-12-23 00:00:00,10.9,9.7,MBA,1399029,3,5.0,5,166,2,95.0,8,22.0,1,3,3.0,4,No,Not Applicable,Yes,1,0
EMP00160,Employee_00160,Male,28,Marketing,Digital Marketing Specialist,Delhi,Full-Time,2015-11-27,2017-05-27 00:00:00,10.7,16.8,Bachelor's,1660256,4,3.0,3,189,7,96.8,5,37.0,1,11,5.0,3,No,Not Applicable,Yes,1,0
EMP00161,Employee_00161,Male,24,Sales,Sales Manager,Hyderabad,Full-Time,2021-04-08,2024-01-08 00:00:00,5.3,3.9,Bachelor's,1031583,4,3.0,3,152,6,93.8,6,61.0,0,7,4.0,4,No,Not Applicable,No,1,0
EMP00162,Employee_00162,Female,27,Finance,Finance Manager,Kolkata,Full-Time,2017-12-23,2020-12-23 00:00:00,8.6,12.5,Bachelor's,1386561,4,3.0,4,189,13,93.4,5,29.0,2,1,4.0,4,No,Not Applicable,Yes,1,0
EMP00163,Employee_00163,Female,33,IT,Software Engineer,Mumbai,Contract,2022-11-22,2026-07-31 00:00:00,3.7,5.0,Master's,1577834,3,4.0,5,162,39,90.0,2,52.0,2,8,3.0,5,No,Not Applicable,Yes,1,0
EMP00164,Employee_00164,Female,28,Operations,Supply Chain Analyst,Kolkata,Full-Time,2025-10-01,2026-07-31 00:00:00,0.8,4.6,Bachelor's,951953,4,4.0,5,186,10,94.8,4,52.0,0,5,4.0,5,No,Not Applicable,No,1,0
EMP00165,Employee_00165,Female,31,IT,DevOps Engineer,Pune,Part-Time,2022-12-22,2026-07-31 00:00:00,3.6,5.9,Bachelor's,1359335,4,4.0,3,155,2,95.0,5,29.0,0,6,5.0,5,No,Not Applicable,No,1,0
EMP00166,Employee_00166,Female,42,HR,Recruiter,Delhi,Part-Time,2019-03-22,2026-03-22 00:00:00,7.4,11.1,Bachelor's,1778858,5,3.0,4,172,30,94.7,6,48.0,2,3,5.0,4,No,Not Applicable,No,1,0
EMP00167,Employee_00167,Male,25,Finance,Financial Analyst,Hyderabad,Full-Time,2015-05-04,2016-08-04 00:00:00,11.2,15.8,Master's,1721600,4,4.0,4,188,18,93.6,2,26.0,1,4,4.0,4,No,Not Applicable,Yes,1,0
EMP00168,Employee_00168,Female,30,Sales,Business Development Executive,Kolkata,Full-Time,2024-01-06,2026-07-06 00:00:00,2.6,1.8,Bachelor's,1164474,5,2.0,3,197,18,89.4,8,33.0,0,8,4.0,4,No,Not Applicable,Yes,1,0
EMP00169,Employee_00169,Female,34,IT,System Administrator,Kolkata,Full-Time,2018-08-26,2022-05-26 00:00:00,7.9,6.6,Master's,1455609,2,4.0,3,132,9,96.9,4,37.0,2,3,2.0,2,No,Not Applicable,Yes,1,0
EMP00170,Employee_00170,Female,33,Finance,Finance Manager,Chennai,Full-Time,2016-10-27,2020-10-27 00:00:00,9.8,9.3,Bachelor's,1487874,2,1.0,4,178,24,91.5,1,0.0,2,9,2.0,2,No,Not Applicable,No,1,0
EMP00171,Employee_00171,Female,37,Operations,Process Associate,Ahmedabad,Contract,2023-05-03,2026-07-31 00:00:00,3.2,6.4,Bachelor's,1458934,5,3.0,3,200,16,98.0,12,5.0,0,5,4.0,4,No,Not Applicable,No,1,0
EMP00172,Employee_00172,Female,29,Operations,Process Associate,Ahmedabad,Part-Time,2015-05-20,2021-11-20 00:00:00,11.2,13.5,Master's,1668463,4,4.0,2,147,0,94.4,7,42.0,3,4,4.0,3,No,Not Applicable,No,1,0
EMP00173,Employee_00173,Male,41,IT,QA Engineer,Hyderabad,Contract,2022-06-03,2026-07-31 00:00:00,4.2,7.2,Bachelor's,1617001,3,4.0,3,144,0,93.1,4,31.0,1,4,2.0,4,No,Not Applicable,Yes,1,0
EMP00174,Employee_00174,Female,26,Operations,Operations Analyst,Bengaluru,Full-Time,2023-12-31,2024-12-31 00:00:00,2.6,2.7,Bachelor's,756406,3,4.0,5,163,17,92.1,4,31.0,0,6,3.0,4,No,Not Applicable,No,1,0
EMP00175,Employee_00175,Female,30,Operations,Operations Executive,Ahmedabad,Full-Time,2018-08-14,2020-11-14 00:00:00,8.0,10.0,Bachelor's,1250655,3,4.0,2,180,25,92.5,5,50.0,2,5,2.0,3,No,Not Applicable,Yes,1,0
EMP00176,Employee_00176,Female,31,Marketing,Marketing Executive,Hyderabad,Contract,2018-03-30,2021-09-30 00:00:00,8.3,8.0,MBA,1038828,3,5.0,3,163,16,92.7,4,32.0,1,3,2.0,3,No,Not Applicable,Yes,1,0
EMP00177,Employee_00177,Female,24,HR,Talent Acquisition Specialist,Ahmedabad,Full-Time,2016-10-26,2021-07-26 00:00:00,9.8,15.9,Master's,1598210,3,3.0,2,208,23,91.6,7,4.0,4,4,3.0,2,No,Not Applicable,Yes,1,0
EMP00178,Employee_00178,Female,27,Operations,Supply Chain Analyst,Hyderabad,Full-Time,2021-02-25,2026-02-25 00:00:00,5.4,4.9,Bachelor's,881719,2,3.0,4,165,29,97.0,6,46.0,1,5,2.0,3,No,Not Applicable,No,1,0
EMP00179,Employee_00179,Male,24,HR,HR Manager,Delhi,Part-Time,2016-04-03,2023-05-17 00:00:00,10.3,11.6,Master's,1162277,3,3.0,4,159,22,93.6,7,40.0,2,5,3.0,3,Yes,Compensation,No,0,1
EMP00180,Employee_00180,Female,32,Sales,Sales Analyst,Kolkata,Full-Time,2021-08-29,2026-07-31 00:00:00,4.9,6.5,Bachelor's,1054206,3,2.0,3,127,31,94.3,2,24.0,1,8,2.0,2,No,Not Applicable,No,1,0
EMP00181,Employee_00181,Male,26,IT,Data Analyst,Pune,Contract,2016-06-03,2023-12-03 00:00:00,10.2,12.1,Bachelor's,1361743,3,4.0,3,180,10,88.2,5,62.0,2,4,3.0,4,No,Not Applicable,Yes,1,0
EMP00182,Employee_00182,Female,40,HR,HR Analyst,Bengaluru,Full-Time,2024-12-13,2026-07-31 00:00:00,1.6,8.9,Master's,1331142,4,3.0,4,158,12,95.4,2,52.0,0,2,5.0,3,No,Not Applicable,No,1,0
EMP00183,Employee_00183,Female,46,Finance,Accountant,Delhi,Contract,2014-09-30,2016-09-30 00:00:00,11.8,19.0,Bachelor's,2092186,3,4.0,3,162,5,97.4,1,27.0,3,3,2.0,3,No,Not Applicable,No,1,0
EMP00184,Employee_00184,Female,25,Operations,Operations Manager,Pune,Full-Time,2016-08-22,2019-11-22 00:00:00,9.9,13.4,Bachelor's,1183495,3,3.0,4,110,8,97.0,8,20.0,4,7,3.0,2,No,Not Applicable,No,1,0
EMP00185,Employee_00185,Male,33,IT,System Administrator,Kolkata,Full-Time,2024-06-27,2026-07-24 00:00:00,2.1,6.8,Master's,1368384,3,4.0,1,122,20,92.7,5,41.0,0,3,3.0,1,Yes,Better Opportunity,Yes,0,1
EMP00186,Employee_00186,Female,27,IT,System Administrator,Chennai,Full-Time,2018-04-21,2022-10-21 00:00:00,8.3,12.0,Bachelor's,1490743,3,1.0,4,167,25,94.2,5,37.0,1,4,2.0,2,No,Not Applicable,Yes,1,0
EMP00187,Employee_00187,Female,32,Sales,Sales Executive,Kolkata,Full-Time,2018-06-29,2024-03-29 00:00:00,8.1,5.3,Master's,1163215,3,1.0,1,185,6,93.9,3,33.0,0,6,3.0,3,No,Not Applicable,Yes,1,0
EMP00188,Employee_00188,Female,35,IT,QA Engineer,Bengaluru,Full-Time,2018-02-05,2024-02-05 00:00:00,8.5,7.5,Bachelor's,1782850,5,4.0,4,206,16,96.8,7,52.0,1,5,5.0,5,No,Not Applicable,Yes,1,0
EMP00189,Employee_00189,Non-Binary,29,HR,Talent Acquisition Specialist,Mumbai,Full-Time,2021-01-05,2026-07-31 00:00:00,5.6,8.4,Bachelor's,834706,2,3.0,4,165,5,91.0,3,32.0,1,5,2.0,2,No,Not Applicable,Yes,1,0
EMP00190,Employee_00190,Male,23,Sales,Sales Analyst,Chennai,Full-Time,2022-03-03,2025-12-29 00:00:00,4.4,4.6,MBA,899380,3,1.0,4,212,22,96.7,5,62.0,0,2,5.0,1,Yes,Compensation,No,0,1
EMP00191,Employee_00191,Female,34,Operations,Operations Manager,Bengaluru,Contract,2016-07-07,2018-01-07 00:00:00,10.1,11.2,Diploma,1375559,1,3.0,3,162,8,100.0,4,41.0,2,0,2.0,2,No,Not Applicable,No,1,0
EMP00192,Employee_00192,Female,49,HR,Talent Acquisition Specialist,Mumbai,Full-Time,2018-09-13,2021-06-13 00:00:00,7.9,13.4,Master's,2179753,5,4.0,3,127,27,99.4,6,17.0,0,4,5.0,4,No,Not Applicable,Yes,1,0
EMP00193,Employee_00193,Male,36,Marketing,Digital Marketing Specialist,Pune,Part-Time,2017-12-04,2020-12-04 00:00:00,8.7,11.8,Bachelor's,1724261,2,2.0,4,169,19,91.9,5,35.0,5,4,1.0,3,No,Not Applicable,Yes,1,0
EMP00194,Employee_00194,Female,46,Sales,Sales Manager,Hyderabad,Full-Time,2016-01-20,2020-04-20 00:00:00,10.5,13.5,Bachelor's,1854246,2,5.0,4,144,15,96.6,6,24.0,3,4,2.0,4,No,Not Applicable,Yes,1,0
EMP00195,Employee_00195,Male,36,IT,DevOps Engineer,Ahmedabad,Full-Time,2017-10-19,2023-04-19 00:00:00,8.8,13.1,Bachelor's,1714460,3,3.0,3,136,0,95.5,6,34.0,3,2,3.0,2,No,Not Applicable,No,1,0
EMP00196,Employee_00196,Female,40,Finance,Finance Manager,Bengaluru,Full-Time,2021-06-30,2026-07-31 00:00:00,5.1,8.5,Bachelor's,1495099,3,3.0,3,156,8,94.4,6,40.0,0,5,3.0,3,No,Not Applicable,Yes,1,0
EMP00197,Employee_00197,Non-Binary,44,Operations,Operations Manager,Kolkata,Full-Time,2019-06-29,2026-06-29 00:00:00,7.1,6.5,Bachelor's,1644986,5,4.0,3,131,17,97.4,3,30.0,2,4,5.0,4,No,Not Applicable,No,1,0
EMP00198,Employee_00198,Male,23,Finance,Auditor,Ahmedabad,Full-Time,2015-05-21,2016-08-21 00:00:00,11.2,11.5,Bachelor's,1213231,3,4.0,4,150,30,95.9,5,31.0,2,4,3.0,3,No,Not Applicable,No,1,0
EMP00199,Employee_00199,Female,39,HR,HR Manager,Ahmedabad,Contract,2021-12-27,2024-06-27 00:00:00,4.6,4.8,Diploma,1199570,4,5.0,3,162,6,93.0,5,37.0,1,4,3.0,4,No,Not Applicable,No,1,0
EMP00200,Employee_00200,Female,23,HR,HR Executive,Delhi,Part-Time,2021-12-20,2025-09-20 00:00:00,4.6,2.8,MBA,893071,5,4.0,3,176,25,92.8,6,49.0,0,5,5.0,4,No,Not Applicable,No,1,0
EMP00201,Employee_00201,Male,44,Sales,Account Manager,Kolkata,Full-Time,2017-09-23,2021-09-23 00:00:00,8.9,12.3,Master's,1549880,4,4.0,3,162,0,95.2,5,3.0,3,6,4.0,3,No,Not Applicable,No,1,0
EMP00202,Employee_00202,Female,39,HR,HR Analyst,Bengaluru,Full-Time,2017-07-17,2022-10-17 00:00:00,9.0,11.8,Master's,1556321,4,5.0,3,150,2,94.5,8,33.0,2,4,4.0,4,No,Not Applicable,No,1,0
EMP00203,Employee_00203,Male,39,Finance,Finance Manager,Hyderabad,Full-Time,2020-04-04,2026-07-31 00:00:00,6.3,9.0,Master's,1655215,3,5.0,3,153,0,96.8,7,43.0,1,6,2.0,4,No,Not Applicable,No,1,0
EMP00204,Employee_00204,Female,30,IT,Data Analyst,Hyderabad,Full-Time,2021-06-11,2026-07-31 00:00:00,5.1,5.4,MBA,1446877,4,5.0,4,215,27,93.0,5,39.0,2,7,4.0,5,No,Not Applicable,No,1,0
EMP00205,Employee_00205,Male,21,Marketing,Marketing Analyst,Chennai,Full-Time,2020-02-11,2021-02-11 00:00:00,6.5,8.2,MBA,772514,3,5.0,4,181,35,89.2,6,21.0,2,7,2.0,4,No,Not Applicable,Yes,1,0
EMP00206,Employee_00206,Male,36,Operations,Operations Analyst,Mumbai,Full-Time,2014-12-28,2017-03-28 00:00:00,11.6,9.4,Master's,1416242,3,4.0,1,143,10,97.4,7,49.0,3,3,3.0,3,No,Not Applicable,Yes,1,0
EMP00207,Employee_00207,Female,21,Marketing,Marketing Analyst,Kolkata,Full-Time,2023-08-29,2026-07-31 00:00:00,2.9,8.4,Bachelor's,1011424,2,4.0,5,188,32,92.3,5,47.0,1,8,2.0,4,No,Not Applicable,Yes,1,0
EMP00208,Employee_00208,Male,42,HR,HR Analyst,Bengaluru,Full-Time,2018-11-05,2023-08-05 00:00:00,7.7,8.8,Master's,1453675,3,5.0,4,189,28,94.6,7,47.0,1,8,5.0,4,No,Not Applicable,Yes,1,0
EMP00209,Employee_00209,Male,32,IT,QA Engineer,Hyderabad,Part-Time,2023-06-10,2026-07-31 00:00:00,3.1,7.4,Bachelor's,1520232,4,3.0,4,161,35,93.2,5,41.0,1,14,4.0,4,No,Not Applicable,Yes,1,0
EMP00210,Employee_00210,Male,35,HR,HR Executive,Hyderabad,Full-Time,2018-01-22,2024-04-22 00:00:00,8.5,7.7,Bachelor's,1155156,4,4.0,5,128,18,94.4,5,28.0,1,2,4.0,4,No,Not Applicable,Yes,1,0
EMP00211,Employee_00211,Male,30,IT,IT Manager,Mumbai,Full-Time,2023-12-02,2026-07-31 00:00:00,2.7,7.9,Master's,1502163,3,4.0,5,181,23,93.4,6,37.0,1,5,3.0,5,No,Not Applicable,Yes,1,0
EMP00212,Employee_00212,Male,21,Marketing,Marketing Analyst,Hyderabad,Full-Time,2019-07-01,2021-04-01 00:00:00,7.1,13.0,Bachelor's,1130484,3,3.0,1,165,2,96.0,6,33.0,2,5,2.0,2,No,Not Applicable,No,1,0
EMP00213,Employee_00213,Male,31,IT,System Administrator,Hyderabad,Full-Time,2022-12-02,2024-12-02 00:00:00,3.7,2.1,Master's,1149400,5,4.0,5,210,41,91.5,8,17.0,0,7,5.0,4,No,Not Applicable,Yes,1,0
EMP00214,Employee_00214,Male,40,Operations,Process Associate,Pune,Full-Time,2016-03-16,2019-06-16 00:00:00,10.4,11.6,Bachelor's,1800707,4,4.0,4,133,2,91.4,3,25.0,3,2,4.0,4,No,Not Applicable,No,1,0
